# Game Session ID 
150 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:12:13 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 11.149997 10.237402 8.913035 	 21.009983 10.237402 6.601132 	 -8.690006 10.237402 12.469810 	 -7.149997 10.237402 3.044358 	                    	                    	                    	                    	
 11.149997 10.142845 8.917934 	 21.029984 10.142845 6.594970 	 -8.670007 10.142845 12.491727 	 -7.149997 10.142845 3.021178 	                    	                    	                    	                    	
 11.149997 10.048286 8.922634 	 21.049984 10.048286 6.588607 	 -8.650006 10.048286 12.513445 	 -7.149997 10.048286 2.997798 	                    	                    	                    	                    	
 11.149997 9.953728 8.927135 	 21.069984 9.953728 6.582046 	 -8.630007 9.953728 12.534963 	 -7.149997 9.953728 2.974218 	                    	                    	                    	                    	
 11.149997 9.859171 8.931434 	 21.089983 9.859171 6.575284 	 -8.610006 9.859171 12.556280 	 -7.149997 9.859171 2.950438 	                    	                    	                    	                    	
 11.149997 9.764612 8.935534 	 21.109983 9.764612 6.568322 	 -8.590007 9.764612 12.577398 	 -7.149997 9.764612 2.926458 	                    	                    	                    	                    	
 11.149997 9.670055 8.939433 	 21.129984 9.670055 6.561160 	 -8.570006 9.670055 12.598316 	 -7.149997 9.670055 2.902277 	                    	                    	                    	                    	
 11.149997 9.575497 8.943133 	 21.149984 9.575497 6.553798 	 -8.550007 9.575497 12.619034 	 -7.149997 9.575497 2.877898 	                    	                    	                    	                    	
 11.149997 9.480940 8.946632 	 21.169983 9.480940 6.546235 	 -8.530006 9.480940 12.639551 	 -7.149997 9.480940 2.853317 	                    	                    	                    	                    	
 11.149997 9.386381 8.949932 	 21.189983 9.386381 6.538473 	 -8.510007 9.386381 12.659869 	 -7.149997 9.386381 2.828537 	                    	                    	                    	                    	
 11.149997 9.291824 8.953032 	 21.209984 9.291824 6.530511 	 -8.490006 9.291824 12.679987 	 -7.149997 9.291824 2.803557 	                    	                    	                    	                    	
 11.149997 9.197266 8.955932 	 21.229984 9.197266 6.522349 	 -8.470007 9.197266 12.699904 	 -7.149997 9.197266 2.778377 	                    	                    	                    	                    	
 11.149997 9.102707 8.958632 	 21.249983 9.102707 6.513988 	 -8.450006 9.102707 12.719623 	 -7.149997 9.102707 2.752997 	                    	                    	                    	                    	
 11.149997 9.008150 8.961131 	 21.269983 9.008150 6.505425 	 -8.430007 9.008150 12.739141 	 -7.149997 9.008150 2.727417 	                    	                    	                    	                    	
 11.149997 8.913591 8.963431 	 21.289984 8.913591 6.496663 	 -8.410007 8.913591 12.758458 	 -7.149997 8.913591 2.701637 	                    	                    	                    	                    	
 11.149997 8.819035 8.965531 	 21.309984 8.819035 6.487701 	 -8.390007 8.819035 12.777575 	 -7.149997 8.819035 2.675657 	                    	                    	                    	                    	
 11.149997 8.724476 8.967431 	 21.329983 8.724476 6.478539 	 -8.370007 8.724476 12.796494 	 -7.149997 8.724476 2.649477 	                    	                    	                    	                    	
 11.149997 8.629919 8.969131 	 21.349983 8.629919 6.469177 	 -8.350007 8.629919 12.815211 	 -7.149997 8.629919 2.623097 	                    	                    	                    	                    	
 11.149997 8.535360 8.970631 	 21.369984 8.535360 6.459616 	 -8.330007 8.535360 12.833730 	 -7.149997 8.535360 2.596517 	                    	                    	                    	                    	
 11.149997 8.440804 8.971930 	 21.389984 8.440804 6.449853 	 -8.310007 8.440804 12.852047 	 -7.149997 8.440804 2.569736 	                    	                    	                    	                    	
 11.149997 8.346245 8.973030 	 21.409983 8.346245 6.439891 	 -8.290007 8.346245 12.870165 	 -7.149997 8.346245 2.542757 	                    	                    	                    	                    	
 11.149997 8.251688 8.973929 	 21.429983 8.251688 6.429729 	 -8.270007 8.251688 12.888083 	 -7.149997 8.251688 2.515576 	                    	                    	                    	                    	
 11.149997 8.157129 8.974629 	 21.449984 8.157129 6.419367 	 -8.250007 8.157129 12.905800 	 -7.149997 8.157129 2.488197 	                    	                    	                    	                    	
 11.149997 8.062571 8.975129 	 21.469984 8.062571 6.408805 	 -8.230007 8.062571 12.923318 	 -7.149997 8.062571 2.460616 	                    	                    	                    	                    	
 11.149997 7.968014 8.975429 	 21.489983 7.968014 6.398044 	 -8.210007 7.968014 12.940636 	 -7.149997 7.968014 2.432837 	                    	                    	                    	                    	
 11.149997 7.873455 8.975529 	 21.509983 7.873455 6.387082 	 -8.190007 7.873455 12.957754 	 -7.149997 7.873455 2.404856 	                    	                    	                    	                    	
 11.149997 7.778898 8.975428 	 21.529984 7.778898 6.375919 	 -8.170007 7.778898 12.974671 	 -7.149997 7.778898 2.376676 	                    	                    	                    	                    	
 11.149997 7.684340 8.975128 	 21.549984 7.684340 6.364557 	 -8.150007 7.684340 12.991389 	 -7.149997 7.684340 2.348296 	                    	                    	                    	                    	
 11.149997 7.589783 8.974627 	 21.569983 7.589783 6.352995 	 -8.130007 7.589783 13.007907 	 -7.149997 7.589783 2.319716 	                    	                    	                    	                    	
 11.149997 7.495224 8.973927 	 21.589983 7.495224 6.341233 	 -8.110007 7.495224 13.024224 	 -7.149997 7.495224 2.290936 	                    	                    	                    	                    	
 11.149997 7.400667 8.973027 	 21.609983 7.400667 6.329271 	 -8.090007 7.400667 13.040342 	 -7.149997 7.400667 2.261956 	                    	                    	                    	                    	
 11.149997 7.306108 8.971927 	 21.629984 7.306108 6.317110 	 -8.070007 7.306108 13.056260 	 -7.149997 7.306108 2.232776 	                    	                    	                    	                    	
 11.149997 7.211550 8.970626 	 21.649982 7.211550 6.304747 	 -8.050007 7.211550 13.071979 	 -7.149997 7.211550 2.203396 	                    	                    	                    	                    	
 11.149997 7.116993 8.969126 	 21.669983 7.116993 6.292185 	 -8.030007 7.116993 13.087496 	 -7.149997 7.116993 2.173816 	                    	                    	                    	                    	
 11.149997 7.022434 8.967425 	 21.689983 7.022434 6.279423 	 -8.010007 7.022434 13.102814 	 -7.149997 7.022434 2.144036 	                    	                    	                    	                    	
 11.149997 6.927877 8.965526 	 21.709984 6.927877 6.266461 	 -7.990007 6.927877 13.117931 	 -7.149997 6.927877 2.114056 	                    	                    	                    	                    	
 11.149997 6.833319 8.963425 	 21.729982 6.833319 6.253299 	 -7.970007 6.833319 13.132849 	 -7.149997 6.833319 2.083876 	                    	                    	                    	                    	
 11.149997 6.738762 8.961124 	 21.749983 6.738762 6.239937 	 -7.950007 6.738762 13.147567 	 -7.149997 6.738762 2.053495 	                    	                    	                    	                    	
 11.149997 6.644203 8.958625 	 21.769983 6.644203 6.226375 	 -7.930007 6.644203 13.162085 	 -7.149997 6.644203 2.022916 	                    	                    	                    	                    	
 11.149997 6.549646 8.955924 	 21.789984 6.549646 6.212613 	 -7.910007 6.549646 13.176403 	 -7.149997 6.549646 1.992136 	                    	                    	                    	                    	
 11.149997 6.455088 8.953024 	 21.809982 6.455088 6.198651 	 -7.890007 6.455088 13.190520 	 -7.149997 6.455088 1.961156 	                    	                    	                    	                    	
 11.149997 6.360529 8.949924 	 21.829983 6.360529 6.184489 	 -7.870007 6.360529 13.204438 	 -7.149997 6.360529 1.929975 	                    	                    	                    	                    	
 11.149997 6.265972 8.946624 	 21.849983 6.265972 6.170127 	 -7.850007 6.265972 13.218156 	 -7.149997 6.265972 1.898595 	                    	                    	                    	                    	
 11.149997 6.171413 8.943123 	 21.869984 6.171413 6.155565 	 -7.830007 6.171413 13.231673 	 -7.149997 6.171413 1.867015 	                    	                    	                    	                    	
 11.149997 6.076857 8.939423 	 21.889982 6.076857 6.140803 	 -7.810007 6.076857 13.244991 	 -7.149997 6.076857 1.835235 	                    	                    	                    	                    	
 11.149997 5.982298 8.935523 	 21.909983 5.982298 6.125841 	 -7.790007 5.982298 13.258109 	 -7.149997 5.982298 1.803255 	                    	                    	                    	                    	
 11.149997 5.887741 8.931422 	 21.929983 5.887741 6.110679 	 -7.770007 5.887741 13.271028 	 -7.149997 5.887741 1.771075 	                    	                    	                    	                    	
 11.149997 5.793182 8.927122 	 21.949984 5.793182 6.095317 	 -7.750007 5.793182 13.283745 	 -7.149997 5.793182 1.738695 	                    	                    	                    	                    	
 11.149997 5.698626 8.922622 	 21.969982 5.698626 6.079755 	 -7.730007 5.698626 13.296263 	 -7.149997 5.698626 1.706115 	                    	                    	                    	                    	
 11.149997 5.604067 8.917922 	 21.989983 5.604067 6.063993 	 -7.710007 5.604067 13.308580 	 -7.149997 5.604067 1.673335 	                    	                    	                    	                    	
