# Game Session ID 
141 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:55:22 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -10.320000 11.750330 8.807440 	 -9.359996 11.750330 6.672524 	 -0.400000 11.750330 12.091925 	                    	                    	                    	                    	                    	
 -10.330000 11.655771 8.815539 	 -9.389996 11.655771 6.669562 	 -0.400000 11.655771 12.117043 	                    	                    	                    	                    	                    	
 -10.340000 11.561213 8.823439 	 -9.419996 11.561213 6.666400 	 -0.400000 11.561213 12.141960 	                    	                    	                    	                    	                    	
 -10.350000 11.466656 8.831139 	 -9.449996 11.466656 6.663038 	 -0.400000 11.466656 12.166678 	                    	                    	                    	                    	                    	
 -10.360000 11.372097 8.838638 	 -9.479996 11.372097 6.659476 	 -0.400000 11.372097 12.191195 	                    	                    	                    	                    	                    	
 -10.370000 11.277540 8.845938 	 -9.509995 11.277540 6.655714 	 -0.400000 11.277540 12.215513 	                    	                    	                    	                    	                    	
 -10.380000 11.182981 8.853038 	 -9.539996 11.182981 6.651752 	 -0.400000 11.182981 12.239631 	                    	                    	                    	                    	                    	
 -10.390000 11.088425 8.859938 	 -9.569996 11.088425 6.647590 	 -0.400000 11.088425 12.263549 	                    	                    	                    	                    	                    	
 -10.400000 10.993866 8.866637 	 -9.599996 10.993866 6.643228 	 -0.400000 10.993866 12.287267 	                    	                    	                    	                    	                    	
 -10.410000 10.899307 8.873137 	 -9.629996 10.899307 6.638666 	 -0.400000 10.899307 12.310784 	                    	                    	                    	                    	                    	
 -10.420000 10.804749 8.879436 	 -9.659996 10.804749 6.633904 	 -0.400000 10.804749 12.334103 	                    	                    	                    	                    	                    	
 -10.430000 10.710192 8.885536 	 -9.689996 10.710192 6.628942 	 -0.400000 10.710192 12.357221 	                    	                    	                    	                    	                    	
 -10.440000 10.615633 8.891436 	 -9.719995 10.615633 6.623779 	 -0.400000 10.615633 12.380137 	                    	                    	                    	                    	                    	
 -10.450000 10.521076 8.897136 	 -9.749996 10.521076 6.618418 	 -0.400000 10.521076 12.402856 	                    	                    	                    	                    	                    	
 -10.460000 10.426517 8.902636 	 -9.779996 10.426517 6.612855 	 -0.400000 10.426517 12.425373 	                    	                    	                    	                    	                    	
 -10.470000 10.331961 8.907935 	 -9.809996 10.331961 6.607094 	 -0.400000 10.331961 12.447692 	                    	                    	                    	                    	                    	
 -10.480000 10.237402 8.913035 	 -9.839995 10.237402 6.601132 	 -0.400000 10.237402 12.469810 	                    	                    	                    	                    	                    	
 -10.490000 10.142845 8.917934 	 -9.869996 10.142845 6.594970 	 -0.400000 10.142845 12.491727 	                    	                    	                    	                    	                    	
 -10.500000 10.048286 8.922634 	 -9.899996 10.048286 6.588607 	 -0.400000 10.048286 12.513445 	                    	                    	                    	                    	                    	
 -10.510000 9.953728 8.927135 	 -9.929996 9.953728 6.582046 	 -0.400000 9.953728 12.534963 	                    	                    	                    	                    	                    	
 -10.520000 9.859171 8.931434 	 -9.959995 9.859171 6.575284 	 -0.400000 9.859171 12.556280 	                    	                    	                    	                    	                    	
 -10.530000 9.764612 8.935534 	 -9.989996 9.764612 6.568322 	 -0.400000 9.764612 12.577398 	                    	                    	                    	                    	                    	
 -10.540000 9.670055 8.939433 	 -10.019996 9.670055 6.561160 	 -0.400000 9.670055 12.598316 	                    	                    	                    	                    	                    	
 -10.550000 9.575497 8.943133 	 -10.049995 9.575497 6.553798 	 -0.400000 9.575497 12.619034 	                    	                    	                    	                    	                    	
 -10.559999 9.480940 8.946632 	 -10.079995 9.480940 6.546235 	 -0.400000 9.480940 12.639551 	                    	                    	                    	                    	                    	
 -10.570000 9.386381 8.949932 	 -10.109996 9.386381 6.538473 	 -0.400000 9.386381 12.659869 	                    	                    	                    	                    	                    	
 -10.580000 9.291824 8.953032 	 -10.139996 9.291824 6.530511 	 -0.400000 9.291824 12.679987 	                    	                    	                    	                    	                    	
 -10.590000 9.197266 8.955932 	 -10.169995 9.197266 6.522349 	 -0.400000 9.197266 12.699904 	                    	                    	                    	                    	                    	
 -10.599999 9.102707 8.958632 	 -10.199995 9.102707 6.513988 	 -0.400000 9.102707 12.719623 	                    	                    	                    	                    	                    	
 -10.610000 9.008150 8.961131 	 -10.229996 9.008150 6.505425 	 -0.400000 9.008150 12.739141 	                    	                    	                    	                    	                    	
